currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,period_12,division,bu,new_outlet,new_outlet_name
LC,301500000,Income from continuing operations,698,VT Korea,242,ICH Icheon,7521,PL MES,-472069.7,1540377.618,833792.395,-625800.848,113214.935,113214.935,-517656.359,-1333985.993,0,-52837.338,-97531.365,0,50630.115,-24198.792,67597.881,-119897.038,168058.07,24742.381,-176445.127,122727.445,0,0,0,P,SC,7521,PL MES
LC,301500000,Income from continuing operations,698,VT Korea,242,ICH Icheon,7721,PL HVD,-13266557.279,-11820320.024,-219205.823,-17703594.867,-6232561.754,-6232561.754,-13907843.644,-10712108.91,0,-1892406.052,-1991849.056,0,-2174.876,-1144518.122,-1293456.369,-668338.429,-753804.996,-561590.988,-1010544.474,-798133.5,0,0,0,E,DS,7721,PL HVD
LC,301500000,Income from continuing operations,698,VT Korea,242,ICH Icheon,7811,PL ENC,25584479.237,35819235.556,31019136.655,-21071496.833,19979689.411,19979689.411,-18097004.634,13934768.132,0,-1740417.266,277941.241,0,903095.306,-2191350.625,-2475646.269,4038432.666,8040428.594,6876858.957,2154473.348,2633397.434,0,0,0,E,CT,7811,PL ENC
LC,301500000,Income from continuing operations,698,VT Korea,242,ICH Icheon,7821,PL DTC,14646558.763,13160348.027,13358039.383,-663453.432,11366746.309,11366746.309,-641523.063,3050928.989,0,-113949.43,-277397.463,0,2269678.709,-320246.76,-689925.924,4308005.012,2675537.339,1743159.185,587715.09,792823.658,0,0,0,E,CT,7821,PL DTC
LC,301500000,Income from continuing operations,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,-3871607.975,-1300243.479,-131863.903,-2519596.597,-2519596.597,-110422.11,0,0,-10671.398,0,0,-20893.192,-10220.027,-13093.837,-492328.248,-490166.108,-442123.224,-548193.679,-502578.282,0,0,0,E,CT,7831,PL VBC
LC,301500000,Income from continuing operations,698,VT Korea,242,ICH Icheon,7851,PL MTC,-4064903.933,-5361388.007,-6553854.655,-19468744.716,-3519965.472,-3519965.472,-16838413.187,-7080665.827,0,-1262106.197,-776018.858,0,1303473.538,-881592.624,-2058398.9,-2000890.059,-1368255.458,2696974.104,-1001497.459,-209778.614,0,0,0,E,CT,7851,PL MTC
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7110,CGF,-56940.405,-8993.332,-8993.332,0.0,67549.498,67549.498,1262.637,604117.097,0,169.783,60415.036,0,-119320.07,-72014.596,34790.783,32113.747,-95242.032,73947.785,77939.109,135334.772,0,0,0,VT,VT,7110,CGF
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,-3909.871,-3909.871,-3304.817,182991.523,182991.523,-3304.817,0,0,0,0,0,122304.193,64028.382,65275.861,27704.748,-88467.56,-137015.333,72248.52,56912.712,0,0,0,P,Div,7210,DIV P C
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,12370349.131,-1890392.821,-1890392.821,-12818.136,-1376041.921,-1376041.921,-12818.136,6845362.793,0,0,184159.697,0,-1654517.315,79507.002,259954.166,74135.057,-51477.504,-129744.575,-42401.861,88503.109,0,0,0,E,Div,7220,DIV E C
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,-368308.503,-1634652.835,3527948.49,8494110.5,-5583523.953,-5583523.953,7104715.628,-629514.5,0,694697.42,174170.205,0,-302175.012,-205361.795,341681.226,-1107099.88,-1622691.207,-739685.766,-1047416.492,-900775.027,0,0,0,E,Div,7221,DIV E Eng.
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,29454.035,926360.164,-1318824.343,-1045960.121,646872.949,646872.949,-963160.112,593521.817,0,-165879.996,76839.378,0,-89001.114,-24442.006,212465.217,-20970.408,-42754.132,-25981.017,767521.028,-129964.619,0,0,0,P,AC,7321,PL DAC
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,4535.126,-812875.669,45700.536,42884.173,42884.173,37682.233,0,0,4009.159,0,0,-12209.61,-28490.244,4032.796,13440.914,-10373.27,16259.406,31987.587,28236.594,0,0,0,P,SC,7511,PL EES
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,61206.524,-649541.362,44217.917,86109.304,86109.304,32225.878,0,0,4667.021,0,0,27399.281,-995.866,6203.025,10243.57,-5157.458,-3356.54,21793.129,29980.163,0,0,0,P,SC,7521,PL MES
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,1413850.144,-5594152.273,244274.106,-6418023.298,-6418023.298,-167246.21,0,0,-349522.488,0,0,398516.063,1365341.37,148424.903,-927013.586,13743.744,-6761927.978,-1015501.79,360393.976,0,0,0,E,DS,7721,PL HVD
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,-1725749.593,-1075080.867,5114166.728,2289888.149,3228151.34,3228151.34,-2986719.824,-830154.932,0,1065734.003,30884.967,0,1028222.071,1812717.471,1925715.836,-888824.915,510584.54,-111055.88,-66343.863,-982863.92,0,0,0,E,CT,7811,PL ENC
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,73245.835,-1530286.022,-2758524.829,491108.609,-1471098.706,-1471098.706,-298156.68,1475960.736,0,99352.145,191082.956,0,-1095987.839,-123399.253,252617.754,-23762.5,-123305.059,-79704.154,-155910.566,-121647.089,0,0,0,E,CT,7821,PL DTC
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,317393.937,-2790070.298,56700.282,-955001.05,-955001.05,-1291829.51,0,0,473503.086,0,0,-270211.13,-118379.021,-424282.776,-18455.476,17883.747,-79925.784,-51299.391,-10331.219,0,0,0,E,CT,7831,PL VBC
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,-140892.918,3013873.764,412635.945,-323692.233,1580335.26,1580335.26,-270279.05,-67775.159,0,-26657.092,2521.496,0,-45442.588,-31782.721,-35354.336,345299.435,339547.372,306650.646,369719.471,331697.981,0,0,0,E,CT,7841,PL CEC
LC,301500000,Income from continuing operations,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,355316.029,5544361.162,1856839.744,448704.552,3851468.401,3851468.401,-1412016.765,-4034681.227,0,90186.656,2652764.352,0,1583630.283,605488.451,211430.888,-635280.487,-1231454.246,3702193.232,118848.609,-503388.329,0,0,0,E,CT,7851,PL MTC
LC,302000000,Earnings before tax,698,VT Korea,9,none,7000,Holding,-1.759,0,0,0,0,0,0,-1.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302000000,Earnings before tax,698,VT Korea,9,none,7110,CGF,0,-61255.117,0.0,0,-52841.317,0.0,0,0,52841.317,0,0,0,0,-90960.187,90960.187,0,-103912.184,103912.184,0,-52841.317,52841.317,0,0,VT,VT,7110,CGF
LC,302000000,Earnings before tax,698,VT Korea,9,none,7111,COT,-4015476.208,-5474136.387,-5474136.387,-4729817.673,-4584650.497,-4584650.497,-3941514.727,-4016857.863,0,-394151.473,-429059.327,0,-1605904.397,-408034.652,-459527.954,-389981.664,-425904.532,-404953.022,-447072.052,-443272.224,0,0,0,VT,VT,7111,COT
LC,302000000,Earnings before tax,698,VT Korea,9,none,9999,Non-Operational,2226561.137,3202060.134,3202060.134,-296615.647,2547716.783,2547716.783,-76460.565,1797885.511,0,-79707.769,56303.102,0,64864.502,370249.335,2124913.601,-674403.741,69769.251,438848.093,-208475.011,361950.753,0,0,0,VT,VT,9999,Non-Operational
LC,302000000,Earnings before tax,698,VT Korea,219,Sejong,7521,PL MES,1479026.936,-753817.598,-1897245.669,-384204.613,-1217401.775,-1217401.775,-319962.594,723935.9,0,-36532.108,-72893.451,0,-208503.808,-1025053.224,43957.217,79928.427,-43136.077,1511.326,-46730.094,-19375.542,0,0,0,P,SC,7521,PL MES
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,-91608.805,-91608.805,0,-81983.649,-81983.649,0,0,0,0,0,0,0,0,0,0,0,0,-81983.649,0.0,0,0,0,VT,VT,7112,Spin-Off 
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7311,PL EAC,513179.766,-1869327.893,-1977795.247,-668041.068,-1476589.082,-1476589.082,-582569.216,690818.559,0,-36849.651,82297.772,0,-774520.031,-51046.264,-132209.25,-105444.473,-172799.184,-7399.364,-144468.683,-88701.833,0,0,0,P,AC,7311,PL EAC
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7411,PL HYD,3069445.387,-1214021.85,1857852.565,-14904.637,-706581.488,-706581.488,-81301.543,132782.775,0,30435.756,-207533.374,0,-658131.994,-27534.977,-453114.775,-106004.898,-125869.418,61660.677,264507.864,337906.033,0,0,0,P,HT,7411,PL HYD
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,4202313.293,-2325783.56,3764227.951,1950923.945,2436850.596,2436850.596,1832377.325,1393272.003,0,101818.171,-613562.438,0,180513.742,430944.601,-100610.669,309778.544,786669.431,1080294.754,-164540.811,-86198.996,0,0,0,P,HT,7431,PL CM CCN
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,5579.652,184363.791,147533.489,1936.339,1837254.361,1837254.361,118559.683,-1258531.368,0,13677.714,-517865.129,0,-111876.582,830362.386,210505.081,271777.101,147844.498,414136.553,69751.398,4753.926,0,0,0,P,HT,7432,PL CM CVS
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,5759557.016,9848646.15,16670874.847,1541829.651,9440207.641,9440207.641,2871825.751,4028249.336,0,-662191.452,1544593.086,0,4790397.591,1566954.257,-169908.092,2000727.741,1299573.606,1023694.603,-357088.036,-714144.029,0,0,0,P,HT,7436,PL CM PSS
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7521,PL MES,-472069.7,1540377.618,833792.395,-625800.848,113214.935,113214.935,-517656.359,-1333985.993,0,-52837.338,-97531.365,0,50630.115,-24198.792,67597.881,-119897.038,168058.07,24742.381,-176445.127,122727.445,0,0,0,P,SC,7521,PL MES
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7721,PL HVD,-13266557.279,-11820320.024,-219205.823,-17703594.867,-6232561.754,-6232561.754,-13907843.644,-10712108.91,0,-1892406.052,-1991849.056,0,-2174.876,-1144518.122,-1293456.369,-668338.429,-753804.996,-561590.988,-1010544.474,-798133.5,0,0,0,E,DS,7721,PL HVD
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7811,PL ENC,25584479.237,35819235.556,31019136.655,-21071496.833,19979689.411,19979689.411,-18097004.634,13934768.132,0,-1740417.266,277941.241,0,903095.306,-2191350.625,-2475646.269,4038432.666,8040428.594,6876858.957,2154473.348,2633397.434,0,0,0,E,CT,7811,PL ENC
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7821,PL DTC,14646558.763,13160348.027,13358039.383,-663453.432,11366746.309,11366746.309,-641523.063,3050928.989,0,-113949.43,-277397.463,0,2269678.709,-320246.76,-689925.924,4308005.012,2675537.339,1743159.185,587715.09,792823.658,0,0,0,E,CT,7821,PL DTC
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,-3871607.975,-1300243.479,-131863.903,-2519596.597,-2519596.597,-110422.11,0,0,-10671.398,0,0,-20893.192,-10220.027,-13093.837,-492328.248,-490166.108,-442123.224,-548193.679,-502578.282,0,0,0,E,CT,7831,PL VBC
LC,302000000,Earnings before tax,698,VT Korea,242,ICH Icheon,7851,PL MTC,-4064903.933,-5361388.007,-6553854.655,-19468744.716,-3519965.472,-3519965.472,-16838413.187,-7080665.827,0,-1262106.197,-776018.858,0,1303473.538,-881592.624,-2058398.9,-2000890.059,-1368255.458,2696974.104,-1001497.459,-209778.614,0,0,0,E,CT,7851,PL MTC
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7110,CGF,-56940.405,-8993.332,-8993.332,0.0,67549.498,67549.498,1262.637,604117.097,0,169.783,60415.036,0,-119320.07,-72014.596,34790.783,32113.747,-95242.032,73947.785,77939.109,135334.772,0,0,0,VT,VT,7110,CGF
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,-3909.871,-3909.871,-3304.817,182991.523,182991.523,-3304.817,0,0,0,0,0,122304.193,64028.382,65275.861,27704.748,-88467.56,-137015.333,72248.52,56912.712,0,0,0,P,Div,7210,DIV P C
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,12370349.131,-1890392.821,-1890392.821,-12818.136,-1376041.921,-1376041.921,-12818.136,6845362.793,0,0,184159.697,0,-1654517.315,79507.002,259954.166,74135.057,-51477.504,-129744.575,-42401.861,88503.109,0,0,0,E,Div,7220,DIV E C
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,-368308.503,-1634652.835,3527948.49,8494110.5,-5583523.953,-5583523.953,7104715.628,-629514.5,0,694697.42,174170.205,0,-302175.012,-205361.795,341681.226,-1107099.88,-1622691.207,-739685.766,-1047416.492,-900775.027,0,0,0,E,Div,7221,DIV E Eng.
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,29454.035,926360.164,-1318824.343,-1045960.121,646872.949,646872.949,-963160.112,593521.817,0,-165879.996,76839.378,0,-89001.114,-24442.006,212465.217,-20970.408,-42754.132,-25981.017,767521.028,-129964.619,0,0,0,P,AC,7321,PL DAC
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,4535.126,-812875.669,45700.536,42884.173,42884.173,37682.233,0,0,4009.159,0,0,-12209.61,-28490.244,4032.796,13440.914,-10373.27,16259.406,31987.587,28236.594,0,0,0,P,SC,7511,PL EES
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,61206.524,-649541.362,44217.917,86109.304,86109.304,32225.878,0,0,4667.021,0,0,27399.281,-995.866,6203.025,10243.57,-5157.458,-3356.54,21793.129,29980.163,0,0,0,P,SC,7521,PL MES
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,1413850.144,-5594152.273,244274.106,-6418023.298,-6418023.298,-167246.21,0,0,-349522.488,0,0,398516.063,1365341.37,148424.903,-927013.586,13743.744,-6761927.978,-1015501.79,360393.976,0,0,0,E,DS,7721,PL HVD
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,-1725749.593,-1075080.867,5114166.728,2289888.149,3228151.34,3228151.34,-2986719.824,-830154.932,0,1065734.003,30884.967,0,1028222.071,1812717.471,1925715.836,-888824.915,510584.54,-111055.88,-66343.863,-982863.92,0,0,0,E,CT,7811,PL ENC
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,73245.835,-1530286.022,-2758524.829,491108.609,-1471098.706,-1471098.706,-298156.68,1475960.736,0,99352.145,191082.956,0,-1095987.839,-123399.253,252617.754,-23762.5,-123305.059,-79704.154,-155910.566,-121647.089,0,0,0,E,CT,7821,PL DTC
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,317393.937,-2790070.298,56700.282,-955001.05,-955001.05,-1291829.51,0,0,473503.086,0,0,-270211.13,-118379.021,-424282.776,-18455.476,17883.747,-79925.784,-51299.391,-10331.219,0,0,0,E,CT,7831,PL VBC
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,-140892.918,3013873.764,412635.945,-323692.233,1580335.26,1580335.26,-270279.05,-67775.159,0,-26657.092,2521.496,0,-45442.588,-31782.721,-35354.336,345299.435,339547.372,306650.646,369719.471,331697.981,0,0,0,E,CT,7841,PL CEC
LC,302000000,Earnings before tax,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,355316.029,5544361.162,1856839.744,448704.552,3851468.401,3851468.401,-1412016.765,-4034681.227,0,90186.656,2652764.352,0,1583630.283,605488.451,211430.888,-635280.487,-1231454.246,3702193.232,118848.609,-503388.329,0,0,0,E,CT,7851,PL MTC
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,9,none,7000,Holding,-1.759,0,0,0,0,0,0,-1.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,9,none,7110,CGF,0,-61255.117,0.0,0,-52841.317,0.0,0,0,52841.317,0,0,0,0,-90960.187,90960.187,0,-103912.184,103912.184,0,-52841.317,52841.317,0,0,VT,VT,7110,CGF
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,9,none,7111,COT,-4015476.208,-5474136.387,-5474136.387,-4729817.673,-4584650.497,-4584650.497,-3941514.727,-4016857.863,0,-394151.473,-429059.327,0,-1605904.397,-408034.652,-459527.954,-389981.664,-425904.532,-404953.022,-447072.052,-443272.224,0,0,0,VT,VT,7111,COT
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,9,none,9999,Non-Operational,-773093.181,-1200000.0,-1200000.0,-1200000.0,-936297.204,-936297.204,-1000000.0,-632564.325,0,-100000.0,-66751.977,0,-257418.575,-39970.114,-132618.829,-137698.967,-40721.144,-141746.174,-141633.099,-44490.302,0,0,0,VT,VT,9999,Non-Operational
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,219,Sejong,7521,PL MES,1479026.936,-753817.598,-1897245.669,-384204.613,-1217401.775,-1217401.775,-319962.594,723935.9,0,-36532.108,-72893.451,0,-208503.808,-1025053.224,43957.217,79928.427,-43136.077,1511.326,-46730.094,-19375.542,0,0,0,P,SC,7521,PL MES
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,-91608.805,-91608.805,0,-81983.649,-81983.649,0,0,0,0,0,0,0,0,0,0,0,0,-81983.649,0.0,0,0,0,VT,VT,7112,Spin-Off 
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7311,PL EAC,513179.766,-1869327.893,-1977795.247,-668041.068,-1476589.082,-1476589.082,-582569.216,690818.559,0,-36849.651,82297.772,0,-774520.031,-51046.264,-132209.25,-105444.473,-172799.184,-7399.364,-144468.683,-88701.833,0,0,0,P,AC,7311,PL EAC
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7411,PL HYD,3069445.387,-1214021.85,1857852.565,-14904.637,-706581.488,-706581.488,-81301.543,132782.775,0,30435.756,-207533.374,0,-658131.994,-27534.977,-453114.775,-106004.898,-125869.418,61660.677,264507.864,337906.033,0,0,0,P,HT,7411,PL HYD
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7431,PL CM CCN,4202313.293,-2325783.56,3764227.951,1950923.945,2436850.596,2436850.596,1832377.325,1393272.003,0,101818.171,-613562.438,0,180513.742,430944.601,-100610.669,309778.544,786669.431,1080294.754,-164540.811,-86198.996,0,0,0,P,HT,7431,PL CM CCN
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7432,PL CM CVS,5579.652,184363.791,147533.489,1936.339,1837254.361,1837254.361,118559.683,-1258531.368,0,13677.714,-517865.129,0,-111876.582,830362.386,210505.081,271777.101,147844.498,414136.553,69751.398,4753.926,0,0,0,P,HT,7432,PL CM CVS
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7436,PL CM PSS,5759557.016,9848646.15,16670874.847,1541829.651,9440207.641,9440207.641,2871825.751,4028249.336,0,-662191.452,1544593.086,0,4790397.591,1566954.257,-169908.092,2000727.741,1299573.606,1023694.603,-357088.036,-714144.029,0,0,0,P,HT,7436,PL CM PSS
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7521,PL MES,-472069.7,1540377.618,833792.395,-625800.848,113214.935,113214.935,-517656.359,-1333985.993,0,-52837.338,-97531.365,0,50630.115,-24198.792,67597.881,-119897.038,168058.07,24742.381,-176445.127,122727.445,0,0,0,P,SC,7521,PL MES
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7721,PL HVD,-13266557.279,-11820320.024,-219205.823,-17703594.867,-6232561.754,-6232561.754,-13907843.644,-10712108.91,0,-1892406.052,-1991849.056,0,-2174.876,-1144518.122,-1293456.369,-668338.429,-753804.996,-561590.988,-1010544.474,-798133.5,0,0,0,E,DS,7721,PL HVD
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7811,PL ENC,25584479.237,35819235.556,31019136.655,-21071496.833,19979689.411,19979689.411,-18097004.634,13934768.132,0,-1740417.266,277941.241,0,903095.306,-2191350.625,-2475646.269,4038432.666,8040428.594,6876858.957,2154473.348,2633397.434,0,0,0,E,CT,7811,PL ENC
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7821,PL DTC,14646558.763,13160348.027,13358039.383,-663453.432,11366746.309,11366746.309,-641523.063,3050928.989,0,-113949.43,-277397.463,0,2269678.709,-320246.76,-689925.924,4308005.012,2675537.339,1743159.185,587715.09,792823.658,0,0,0,E,CT,7821,PL DTC
LC,302500000,Earnings before interest and tax (EBIT),698,VT Korea,242,ICH Icheon,7831,PL VBC,0,-3871607.975,-1300243.479,-131863.903,-2519596.597,-2519596.597,-110422.11,0,0,-10671.398,0,0,-20893.192,-10220.027,-13093.837,-492328.248,-490166.108,-442123.224,-548193.679,-502578.282,0,0,0,E,CT,7831,PL VBC
