currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,ytd_0,ytd_1,ytd_2,ytd_3,ytd_4,ytd_5,ytd_6,ytd_7,ytd_8,ytd_9,ytd_10,ytd_11,ytd_12,division,bu,new_outlet,new_outlet_name
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2.266,2.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7521,PL MES
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0.0,0.0,0,198000.0,198000.0,0,0,0,0,0,1.398,1.398,139000.0,231000.0,294000.0,294000.0,294000.0,294000.0,93000.0,198000.0,198000.0,198000.0,198000.0,E,DS,7721,PL HVD
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,161907.21,0.0,1721217.949,1651000.0,5746000.0,5746000.0,1651000.0,341199.335,0,0,28356.631,176995.884,176995.884,2897000.0,3220000.0,3692000.0,4624000.0,5415000.0,4755000.0,5557000.0,5746000.0,5746000.0,5746000.0,5746000.0,E,CT,7811,PL ENC
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,1374259.32,399999.906,392748.882,1385000.0,1646000.0,1646000.0,1385000.0,1180283.409,0,0,201824.28,1926996.337,1926996.337,1500000.0,1500000.0,1596000.0,1667000.0,1705000.0,1536000.0,1602000.0,1646000.0,1646000.0,1646000.0,1646000.0,E,CT,7821,PL DTC
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,0.0,6189.619,0,604000.0,604000.0,0,0,0,0,0,0,0,361000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,E,CT,7831,PL VBC
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,13218.36,0.0,0.0,0.0,0.0,0.0,0.0,27856.052,0,0,2315.079,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7841,PL CEC
LC,131100000,Inventories,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7851,PL MTC
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7311,PL EAC,957665.024,421989.0,421989.0,191271.026,772264.561,957665.024,177844.312,918905.668,185400.463,-11180.594,-53698.894,957665.024,957665.024,1025458.53,907969.022,828113.68,803589.393,747844.909,758670.496,818218.921,772264.561,957665.024,957665.024,957665.024,P,AC,7311,PL EAC
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7411,PL HYD,309093.844,812530.225,812530.225,202826.652,236666.195,309093.844,199072.196,293164.667,72427.649,4010.927,-68622.153,309093.844,309093.844,649362.266,686962.531,677297.897,841509.714,670856.174,580236.447,214997.44,236666.195,309093.844,309093.844,309093.844,P,HT,7411,PL HYD
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,3135687.425,5633792.831,5633792.831,2715295.697,4335208.549,3135687.425,2808467.702,3682429.96,-1199521.124,-26729.321,467759.965,3135687.425,3135687.425,3620005.767,3638906.147,4131038.545,3893575.676,4625701.303,3751507.062,4135886.83,4335208.549,3135687.425,3135687.425,3135687.425,P,HT,7431,PL CM CCN
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,1590971.897,2176426.846,2176426.846,1067184.201,1610288.195,1590971.897,1101878.131,1192212.761,-19316.298,-12428.567,78152.311,1590971.897,1590971.897,1116497.88,1250677.139,2010000.772,1951990.6,2100233.695,1832562.308,1856793.701,1610288.195,1590971.897,1590971.897,1590971.897,P,HT,7432,PL CM CVS
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,8155340.877,8449012.383,6569012.383,2514357.64,6692262.471,8155340.877,3243491.833,9275440.614,1463078.406,-244317.582,-209875.054,8155340.877,8155340.877,10726403.589,10678102.129,10604461.425,8913688.762,9009209.641,7286364.143,7113075.701,6692262.471,8155340.877,8155340.877,8155340.877,P,HT,7436,PL CM PSS
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7521,PL MES,444838.222,376213.61,376213.61,276355.734,444223.798,444838.222,276356.145,178975.903,614.424,8252.071,39275.611,444838.222,444838.222,467348.912,348611.495,364135.982,305190.006,386462.07,283443.626,348072.421,444223.798,444838.222,444838.222,444838.222,P,SC,7521,PL MES
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7811,PL ENC,8199947.349,6999895.497,6916218.327,5218695.048,9264169.124,11038348.208,4897815.531,6940431.036,1774179.084,146621.769,330910.359,11038348.208,11038348.208,9574267.468,9290755.628,9347403.336,9316922.895,11286627.335,9744184.565,10301259.335,9264169.124,11038348.208,11038348.208,11038348.208,E,CT,7811,PL ENC
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7821,PL DTC,3681474.959,3819673.412,3774012.807,2996778.056,5817442.39,3681474.959,2994187.876,3298103.154,-2135967.431,83534.853,2795.991,3681474.959,3681474.959,5673381.761,4988689.676,4523029.422,4575307.394,4615843.923,4656816.448,5526841.987,5817442.39,3681474.959,3681474.959,3681474.959,E,CT,7821,PL DTC
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,0,0,45.782,45.782,0,0,0,0,0,0,0,0,0,0,0,32.16,32.16,32.16,45.782,45.782,45.782,45.782,E,CT,7831,PL VBC
LC,131111000,Raw materials,698,VT Korea,242,ICH Icheon,7851,PL MTC,2856807.49,3144226.385,3106640.115,2570526.54,3511430.102,18406.631,2834574.136,2404393.992,-3493023.471,805223.854,115107.189,18406.631,18406.631,3702370.6,3679347.813,4094952.613,3860408.071,3751693.37,3409797.628,3350237.518,3511430.102,18406.631,18406.631,18406.631,E,CT,7851,PL MTC
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7311,PL EAC,957665.024,421989.0,421989.0,191271.026,772264.561,957665.024,177844.312,918905.668,185400.463,-11180.594,-53698.894,957665.024,957665.024,1025458.53,907969.022,828113.68,803589.393,747844.909,758670.496,818218.921,772264.561,957665.024,957665.024,957665.024,P,AC,7311,PL EAC
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7411,PL HYD,309093.844,812530.225,812530.225,202826.652,236666.195,309093.844,199072.196,293164.667,72427.649,4010.927,-68622.153,309093.844,309093.844,649362.266,686962.531,677297.897,841509.714,670856.174,580236.447,214997.44,236666.195,309093.844,309093.844,309093.844,P,HT,7411,PL HYD
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,3135687.425,5633792.831,5633792.831,2715295.697,4335208.549,3135687.425,2808467.702,3682429.96,-1199521.124,-26729.321,467759.965,3135687.425,3135687.425,3620005.767,3638906.147,4131038.545,3893575.676,4626961.303,3751507.062,4134626.83,4335208.549,3135687.425,3135687.425,3135687.425,P,HT,7431,PL CM CCN
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,1590971.897,2176426.846,2176426.846,1067184.201,1610288.195,1590971.897,1101878.131,1192212.761,-19316.298,-12428.567,78152.311,1590971.897,1590971.897,1116497.88,1250677.139,2010000.772,1951990.6,2100233.695,1832562.308,1856793.701,1610288.195,1590971.897,1590971.897,1590971.897,P,HT,7432,PL CM CVS
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,8155340.877,8449012.383,6569012.383,2514357.64,6692262.471,8155340.877,3243491.833,9275440.614,1463078.406,-244317.582,-209875.054,8155340.877,8155340.877,10726403.589,10678102.129,10604461.425,8913688.762,9009209.641,7286364.143,7113075.701,6692262.471,8155340.877,8155340.877,8155340.877,P,HT,7436,PL CM PSS
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7521,PL MES,444838.222,376213.61,376213.61,276355.734,444223.798,444838.222,276356.145,178975.903,614.424,8252.071,39275.611,444838.222,444838.222,467348.912,348611.495,364135.982,305190.006,386462.07,283443.626,348072.421,444223.798,444838.222,444838.222,444838.222,P,SC,7521,PL MES
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7811,PL ENC,8199947.349,6999895.497,6916218.327,5218695.048,9264169.124,11038348.208,4897815.531,6941367.04,1774179.084,146621.769,331846.363,11038348.208,11038348.208,9574267.468,9290755.628,9347403.336,9316922.895,11286627.335,9744184.565,10301259.335,9264169.124,11038348.208,11038348.208,11038348.208,E,CT,7811,PL ENC
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7821,PL DTC,3681474.959,3819673.412,3774012.807,2996778.056,5817442.39,3681474.959,2994187.876,3296843.154,-2135967.431,83534.853,1535.991,3681474.959,3681474.959,5673381.761,4988689.676,4523029.422,4575307.394,4614583.923,4656816.448,5528101.987,5817442.39,3681474.959,3681474.959,3681474.959,E,CT,7821,PL DTC
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,0,0,45.782,45.782,0,0,0,0,0,0,0,0,0,0,0,32.16,32.16,32.16,45.782,45.782,45.782,45.782,E,CT,7831,PL VBC
LC,131111100,Raw materials - third parties,698,VT Korea,242,ICH Icheon,7851,PL MTC,2856807.49,3144226.385,3106640.115,2570526.54,3511430.102,18406.631,2834574.136,2404717.988,-3493023.471,805223.854,115431.185,18406.631,18406.631,3702370.6,3679347.813,4094952.613,3860408.071,3751693.37,3409797.628,3350237.518,3511430.102,18406.631,18406.631,18406.631,E,CT,7851,PL MTC
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-1260.0,0.0,1260.0,0.0,0.0,0.0,0.0,P,HT,7431,PL CM CCN
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,HT,7436,PL CM PSS
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,7811,PL ENC,0.0,0,0,0,0,0,0,-936.004,0,0,-936.004,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7811,PL ENC
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,7821,PL DTC,0.0,0,0,0,0.0,0.0,0,1260.0,0,0,1260.0,0,0,0,0,0,0,1260.0,0.0,-1260.0,0.0,0.0,0.0,0.0,E,CT,7821,PL DTC
LC,131111300,Supplies,698,VT Korea,242,ICH Icheon,7851,PL MTC,0.0,0,0,0,0,0,0,-323.996,0,0,-323.996,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7851,PL MTC
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-1260.0,0.0,1260.0,0.0,0.0,0.0,0.0,P,HT,7431,PL CM CCN
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,HT,7436,PL CM PSS
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,7811,PL ENC,0.0,0,0,0,0,0,0,-936.004,0,0,-936.004,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7811,PL ENC
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,7821,PL DTC,0.0,0,0,0,0.0,0.0,0,1260.0,0,0,1260.0,0,0,0,0,0,0,1260.0,0.0,-1260.0,0.0,0.0,0.0,0.0,E,CT,7821,PL DTC
LC,131111320,Other supplies,698,VT Korea,242,ICH Icheon,7851,PL MTC,0.0,0,0,0,0,0,0,-323.996,0,0,-323.996,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7851,PL MTC
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7311,PL EAC,18128.126,28609.0,28609.0,26546.528,100158.509,18122.46,23612.262,77370.225,-82036.049,-2373.266,-9476.076,18122.46,18122.46,17460.608,56787.014,29458.38,55883.256,36676.92,15568.116,37258.732,100158.509,18122.46,18122.46,18122.46,P,AC,7311,PL EAC
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7411,PL HYD,36.294,15494.812,15494.812,15573.06,11.6,35.274,15284.792,27.357,23.674,307.959,0.0,35.274,35.274,11.828,12.376,10.592,10.592,11.175,11.175,11.175,11.6,35.274,35.274,35.274,P,HT,7411,PL HYD
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,1084410.919,685801.547,685801.547,683276.891,1520407.884,1084414.696,726643.21,980466.105,-435993.188,-10993.287,-206407.069,1084414.696,1084414.696,1432866.087,1335219.675,1443412.215,1355773.01,1390771.961,1525354.113,1410083.062,1520407.884,1084414.696,1084414.696,1084414.696,P,HT,7431,PL CM CCN
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,155468.531,137813.458,137813.458,138889.252,146730.605,155467.889,138885.531,143401.053,8737.284,1051.772,-20848.587,155467.889,155467.889,127857.968,156143.855,140586.004,153875.198,164030.919,135274.144,176895.959,146730.605,155467.889,155467.889,155467.889,P,HT,7432,PL CM CVS
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,619165.064,165452.017,165452.017,93802.5,413625.063,619143.648,140038.903,570497.198,205518.585,-45502.885,-349665.076,619143.648,619143.648,681293.504,717700.645,872487.424,700486.217,838857.421,605152.396,535783.894,413625.063,619143.648,619143.648,619143.648,P,HT,7436,PL CM PSS
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7521,PL MES,0.0,127311.83,127311.83,118023.084,24377.603,-0.945,118023.26,11636.53,-24378.548,3524.208,11627.427,-0.945,-0.945,1244.162,71.043,0.0,21970.318,16936.73,15354.855,2072.838,24377.603,-0.945,-0.945,-0.945,P,SC,7521,PL MES
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,0.0,0.0,0,0.0,9.405,0,0,9.405,0,0,9.405,9.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.405,9.405,9.405,E,DS,7721,PL HVD
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7811,PL ENC,1185512.575,1450443.799,1450443.799,1421957.471,2186318.548,1595858.575,1266844.219,1359800.914,-590459.973,70993.348,-4359.404,1595858.575,1595858.575,1776265.164,1676362.895,2237575.5,1916512.483,2038529.703,1978974.467,2297795.652,2186318.548,1595858.575,1595858.575,1595858.575,E,CT,7811,PL ENC
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7821,PL DTC,376400.433,357902.857,357902.857,352400.267,692447.795,376394.73,351737.772,498503.891,-316053.065,16409.511,-3620.842,376394.73,376394.73,503929.614,669270.967,719682.009,665549.516,599879.788,585186.531,522603.681,692447.795,376394.73,376394.73,376394.73,E,CT,7821,PL DTC
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7831,PL VBC
LC,131116000,Work in progress,698,VT Korea,242,ICH Icheon,7851,PL MTC,410363.601,1229971.0,1229971.0,1048077.344,822729.646,43.776,1155737.117,470699.169,-822685.87,328312.844,-1509.002,43.776,43.776,668584.342,965160.591,1415938.295,982248.21,979827.995,719425.676,1036566.229,822729.646,43.776,43.776,43.776,E,CT,7851,PL MTC
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.141,0,0,0.0,-1.061,-1.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,VT,7110,CGF
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3.324,3.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,Div,7210,DIV P C
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725,0,0,0.0,-0.642,-0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7220,DIV E C
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.979,0,0,0.0,-12.199,-12.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7221,DIV E Eng.
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451,0,0,0.0,4.268,4.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,AC,7321,PL DAC
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2.266,2.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7511,PL EES
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2.266,2.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7521,PL MES
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,DS,7721,PL HVD
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045,0,0,0.001,-4.116,-4.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7811,PL ENC
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.609,0,0,0.0,-3.663,-3.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7821,PL DTC
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0,0,-0.001,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7841,PL CEC
LC,131116000,Work in progress,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7851,PL MTC
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,1987000.0,0.0,0.0,0.0,0.0,0.0,0.0,3448000.0,0,0,682000.0,1987000.0,1987000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7220,DIV E C
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,1990.05,0,0,0.0,0,0,0.0,4049.37,0,0,345.27,0,0,0,0,0,0,0,0,0,0,0,0,0,E,Div,7221,DIV E Eng.
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,552625.06,20500.0,20500.0,339000.0,210000.0,210000.0,339000.0,474620.9,0,0,81158.74,0,0,858000.0,922000.0,170000.0,158000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,P,AC,7321,PL DAC
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0.0,0.0,0,198000.0,198000.0,0,0,0,0,0,0,0,139000.0,231000.0,294000.0,294000.0,294000.0,294000.0,93000.0,198000.0,198000.0,198000.0,198000.0,E,DS,7721,PL HVD
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,161907.21,0.0,1721217.949,1651000.0,5746000.0,5746000.0,1651000.0,341194.29,0,0,28356.63,177000.0,177000.0,2897000.0,3220000.0,3692000.0,4624000.0,5415000.0,4755000.0,5557000.0,5746000.0,5746000.0,5746000.0,5746000.0,E,CT,7811,PL ENC
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,1374259.32,399999.906,392748.882,1385000.0,1646000.0,1646000.0,1385000.0,1180279.8,0,0,201824.28,1927000.0,1927000.0,1500000.0,1500000.0,1596000.0,1667000.0,1705000.0,1536000.0,1602000.0,1646000.0,1646000.0,1646000.0,1646000.0,E,CT,7821,PL DTC
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,0.0,6189.619,0,604000.0,604000.0,0,0,0,0,0,0,0,361000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,604000.0,E,CT,7831,PL VBC
LC,131118000,Work in progress - application engineering,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,13218.36,0,0,0.0,0,0,0.0,27855.64,0,0,2315.08,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7841,PL CEC
LC,131121000,Finished goods and merchandise,698,VT Korea,219,Sejong,7521,PL MES,53788.805,0.0,0.0,0.0,2999.145,53788.805,0.0,64870.293,50789.66,0,-1176.807,53788.805,53788.805,2896.708,2999.145,2999.145,2999.145,2999.145,2999.145,2999.145,2999.145,53788.805,53788.805,53788.805,P,SC,7521,PL MES
LC,131121000,Finished goods and merchandise,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131121000,Finished goods and merchandise,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,131121000,Finished goods and merchandise,698,VT Korea,242,ICH Icheon,7311,PL EAC,37617.731,11444.0,11444.0,10422.044,50347.556,37617.731,9270.065,1775.43,-12729.825,-931.733,-8848.918,37617.731,37617.731,34052.181,13546.925,41166.588,4203.254,47516.827,51587.798,70888.27,50347.556,37617.731,37617.731,37617.731,P,AC,7311,PL EAC
LC,131121000,Finished goods and merchandise,698,VT Korea,242,ICH Icheon,7411,PL HYD,3964505.982,3135346.338,2584918.008,2755452.474,2129358.596,3964505.982,2704447.213,3873752.787,1835147.386,54489.474,44077.552,3964505.982,3964505.982,3659575.108,3046020.658,3442563.386,3600904.907,3821888.808,3162694.211,2191063.895,2129358.596,3964505.982,3964505.982,3964505.982,P,HT,7411,PL HYD
LC,131121000,Finished goods and merchandise,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,929934.894,860615.376,735826.147,584221.755,806122.878,929934.894,621301.228,1103136.189,123812.016,-9399.583,218034.981,929934.894,929934.894,708500.049,609781.312,909457.289,838447.876,769388.626,1195717.047,732868.785,806122.878,929934.894,929934.894,929934.894,P,HT,7431,PL CM CCN
LC,131121000,Finished goods and merchandise,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,404413.797,566173.882,484078.67,468952.606,244460.751,404413.797,468940.04,422778.687,159953.046,3551.253,46587.658,404413.797,404413.797,284634.83,254313.386,370402.551,214340.909,213370.3,282511.633,254406.523,244460.751,404413.797,404413.797,404413.797,P,HT,7432,PL CM CVS
